VendorName,TotalPurchaseDollars,PurchaseContribution
MARTIGNETTI COMPANIES,139409.8400000007,0.04536033529378761
DIAGEO NORTH AMERICA INC,139260.2799999999,0.04531167236047835
M S WALKER INC,138958.6800000001,0.04521353956637574
JIM BEAM BRANDS COMPANY,138885.27000000063,0.04518965386208189
BROWN-FORMAN CORP,138880.35999999993,0.04518805627581162
M S WALKER INC,138783.30000000162,0.04515647547675512
DIAGEO NORTH AMERICA INC,138358.4799999983,0.04501825010012707
SAZERAC CO INC,138160.80000000042,0.04495393017062439
M S WALKER INC,138143.1199999993,0.044948177558555936
BACARDI USA INC,138123.67999999793,0.04494185228827248
MOET HENNESSY USA INC,137801.07000000012,0.044836883386729885
MAJESTIC FINE WINES,137759.960000001,0.044823507262175925
JIM BEAM BRANDS COMPANY,137446.4699999992,0.04472150577138208
E & J GALLO WINERY,137215.97999999972,0.044646510321406374
LUXCO INC,137004.3000000017,0.04457763515610313
PERNOD RICARD USA,136895.7,0.044542299541249955
PALM BAY INTERNATIONAL INC,136623.14999999845,0.04445361886143286
E & J GALLO WINERY,136142.64999999967,0.04429727666127963
WINE GROUP INC,136071.9999999993,0.044274288989186165
DIAGEO NORTH AMERICA INC,135986.459999999,0.04424645649844488
WINE GROUP INC,135974.2000000031,0.04424246741338089
DIAGEO NORTH AMERICA INC,135882.29999999973,0.04421256554408923
DIAGEO NORTH AMERICA INC,135690.99000000002,0.044150318246875195
CONSTELLATION BRANDS INC,135590.5299999993,0.04411763117626636
PERNOD RICARD USA,135044.46000000002,0.04393995420386724
CONSTELLATION BRANDS INC,134817.02000000296,0.04386595114454886
JIM BEAM BRANDS COMPANY,134443.90000000276,0.04374454760298517
PROXIMO SPIRITS INC.,133398.80999999956,0.043404502504215035
BANFI PRODUCTS CORP,133201.43999999927,0.04334028344064715
PERNOD RICARD USA,132801.37000000026,0.043210111070167846
PROXIMO SPIRITS INC.,132535.43999999954,0.0431235843661367
BACARDI USA INC,131663.99999999875,0.0428400404599931
MHW LTD,131347.0,0.042736896906510266
TREASURY WINE ESTATES,131150.29000000076,0.042672892589773324
BROWN-FORMAN CORP,130829.44000000118,0.04256849634644507
BROWN-FORMAN CORP,130793.66000000048,0.042556854465234654
E & J GALLO WINERY,130651.54000000472,0.042510612314381024
E & J GALLO WINERY,130616.64000000354,0.04249925676227791
KOBRAND CORPORATION,130136.76999999884,0.042343119547733774
SAZERAC NORTH AMERICA INC.,129984.00000000108,0.04229341216393124
PERFECTA WINES,129877.28999999978,0.042258691505911265
M S WALKER INC,129761.57000000097,0.04222103922828048
DIAGEO NORTH AMERICA INC,129667.22999999908,0.042190343446464065
M S WALKER INC,128484.07999999903,0.04180537721522209
E & J GALLO WINERY,128401.699999998,0.04177857290627554
DIAGEO NORTH AMERICA INC,128159.93999999881,0.04169991049148051
PERFECTA WINES,128079.87000000184,0.04167385779644237
MAJESTIC FINE WINES,127886.06999999865,0.041610800318002676
DISARONNO INTERNATIONAL LLC,127877.40000000034,0.041607979325546766
PROXIMO SPIRITS INC.,127639.04999999939,0.041530426436042565
JIM BEAM BRANDS COMPANY,127422.40000000175,0.04145993416203026
E & J GALLO WINERY,127373.32000000078,0.04144396480680926
SAZERAC CO INC,126921.99000000146,0.04129711376582022
WILLIAM GRANT & SONS INC,126785.23999999953,0.041252618873268074
WINE GROUP INC,126639.79999999773,0.04120529648077978
BACARDI USA INC,126598.20000000153,0.04119176092297375
JIM BEAM BRANDS COMPANY,126214.40000000104,0.04106688238724215
BROWN-FORMAN CORP,126076.99999999945,0.04102217600159936
MARTIGNETTI COMPANIES,125562.75,0.0408548524294268
JIM BEAM BRANDS COMPANY,125553.12000000085,0.04085171907794429
PERNOD RICARD USA,125425.44000000047,0.0408101753274434
SOUTHERN WINE & SPIRITS NE,125102.83000000069,0.04070520642590016
JIM BEAM BRANDS COMPANY,124855.53999999893,0.040624744692963094
MHW LTD,124802.37000000096,0.04060744455814134
JIM BEAM BRANDS COMPANY,124768.3500000006,0.04059637533514596
M S WALKER INC,124760.07999999954,0.04059368449228344
E & J GALLO WINERY,124684.80000000104,0.040569190338636554
CONSTELLATION BRANDS INC,124490.84999999862,0.04050608405409926
WINE GROUP INC,124479.600000004,0.040502423596761296
PALM BAY INTERNATIONAL INC,124125.54000000223,0.040387221683365525
HEAVEN HILL DISTILLERIES,123690.2400000009,0.04024558638736743
CAMPARI AMERICA,123487.36999999937,0.04017957776687752
WILLIAM GRANT & SONS INC,123237.45000000087,0.04009826030035898
WILLIAM GRANT & SONS INC,123179.28000000058,0.040079333295607714
WINE GROUP INC,122878.72000000086,0.03998153889045032
ULTRA BEVERAGE COMPANY LLP,122856.71999999891,0.03997438066276315
JIM BEAM BRANDS COMPANY,122852.30999999997,0.03997294576348633
M S WALKER INC,122796.2700000012,0.03995471180532521
WINE GROUP INC,122717.16000000467,0.03992897146931354
DIAGEO NORTH AMERICA INC,122349.29999999965,0.039809279394913334
PERNOD RICARD USA,121953.47999999965,0.039680489863873146
BROWN-FORMAN CORP,121872.3999999999,0.0396541085411085
JIM BEAM BRANDS COMPANY,121750.72000000169,0.039614517034522824
PALM BAY INTERNATIONAL INC,121750.19999999863,0.03961434784004924
PERNOD RICARD USA,121720.6900000007,0.039604746053730384
BACARDI USA INC,121654.5,0.039583209549613266
WINE GROUP INC,121588.29000000421,0.03956166653801802
MAJESTIC FINE WINES,121363.19999999901,0.03948842810756351
M S WALKER INC,121183.12000000199,0.039429834760210336
SAZERAC CO INC,121181.27999999854,0.039429236072075435
CONSTELLATION BRANDS INC,121098.08000000223,0.03940216495646211
SAZERAC CO INC,120883.6999999967,0.039332411281394884
KOBRAND CORPORATION,120751.68000000021,0.03928945540779711
MARTIGNETTI COMPANIES,120485.21999999958,0.03920275625555354
MOET HENNESSY USA INC,119992.95999999894,0.03904258765732727
SOUTHERN WINE & SPIRITS NE,119893.76000000049,0.03901031055794122
SAZERAC NORTH AMERICA INC.,119855.81999999698,0.03899796586892066
PERFECTA WINES,119795.20000000075,0.03897824169790563
E & J GALLO WINERY,119715.85999999777,0.03895242652587513
KOBRAND CORPORATION,119508.17999999947,0.0388848528565148
TRINCHERO FAMILY ESTATES,119410.80000000073,0.03885316793778272
SAZERAC NORTH AMERICA INC.,119015.06999999784,0.038724407690400316
E & J GALLO WINERY,118962.90000000094,0.03870743292956467
DIAGEO NORTH AMERICA INC,118450.63999999975,0.038540756851623184
DIAGEO NORTH AMERICA INC,118441.61999999783,0.03853782197827108
BACARDI USA INC,118310.41999999977,0.03849513291134111
SIDNEY FRANK IMPORTING CO,117953.44000000072,0.03837898090590783
CAMPARI AMERICA,117629.99999999991,0.03827374194395608
JIM BEAM BRANDS COMPANY,117025.85000000078,0.038077167250464554
DIAGEO NORTH AMERICA INC,116659.19999999965,0.037957868878588374
TREASURY WINE ESTATES,116592.39000000118,0.03793613064260081
JIM BEAM BRANDS COMPANY,116520.00000000063,0.03791257681977208
PERNOD RICARD USA,116382.75999999959,0.0378679224939672
DIAGEO NORTH AMERICA INC,116265.64000000033,0.03782981469275622
PERNOD RICARD USA,116221.68999999981,0.03781551450608227
HEAVEN HILL DISTILLERIES,116143.3799999964,0.037790034469256946
LUXCO INC,115724.0400000009,0.03765359214207335
M S WALKER INC,115422.84000000119,0.03755558949756508
DIAGEO NORTH AMERICA INC,115246.08000000073,0.03749807639184348
DIAGEO NORTH AMERICA INC,114793.0,0.03735065594637893
M S WALKER INC,114713.27999999937,0.037324717132234606
ULTRA BEVERAGE COMPANY LLP,114388.55999999965,0.03721906169158145
SAZERAC CO INC,114325.64000000033,0.037198589160398185
JIM BEAM BRANDS COMPANY,114244.89999999703,0.03717231846478753
TREASURY WINE ESTATES,114187.50000000063,0.03715364199800656
DIAGEO NORTH AMERICA INC,114004.59999999826,0.037094131096011826
M S WALKER INC,113965.91999999782,0.03708154563024282
DIAGEO NORTH AMERICA INC,113797.19999999927,0.037026648531367286
CONSTELLATION BRANDS INC,113732.7999999988,0.03700569444668473
PROXIMO SPIRITS INC.,113583.47999999786,0.036957109603132005
PROXIMO SPIRITS INC.,113368.74999999937,0.03688724204717206
DIAGEO NORTH AMERICA INC,113358.43999999961,0.03688388744137904
DIAGEO NORTH AMERICA INC,113348.62000000145,0.03688069226883956
EDRINGTON AMERICAS,113242.92000000003,0.036846300238545154
WINE GROUP INC,113140.79999999664,0.03681307304711911
PERFECTA WINES,112988.80000000063,0.03676361620128617
M S WALKER INC,112978.20000000061,0.03676016723703719
BACARDI USA INC,112913.99999999911,0.03673927822715146
JIM BEAM BRANDS COMPANY,112875.55999999947,0.03672677085113928
SAZERAC NORTH AMERICA INC.,112840.06000000206,0.03671522007464595
WINE GROUP INC,112819.58999999828,0.03670855966915638
PERNOD RICARD USA,112700.60999999885,0.03666984667233185
TREASURY WINE ESTATES,112646.43999999865,0.03665222116352362
BROWN-FORMAN CORP,112207.3800000011,0.03650936246134034
MARTIGNETTI COMPANIES,112086.50000000036,0.03647003125394244
MOET HENNESSY USA INC,111515.96000000135,0.036284392380112065
MARTIGNETTI COMPANIES,111377.08000000083,0.03623920444097073
DIAGEO NORTH AMERICA INC,111273.79999999772,0.036205599815721294
ULTRA BEVERAGE COMPANY LLP,110989.39999999928,0.03611306345417406
JIM BEAM BRANDS COMPANY,110087.76000000112,0.03581969325366161
E & J GALLO WINERY,110012.42999999886,0.035795182831314214
STE MICHELLE WINE ESTATES,110007.03999999985,0.03579342906553134
E & J GALLO WINERY,109989.10000000024,0.03578759185622708
STE MICHELLE WINE ESTATES,109976.7700000008,0.03578357999498295
DIAGEO NORTH AMERICA INC,109576.59999999867,0.03565337508710405
MARTIGNETTI COMPANIES,109469.92000000023,0.035618664190304586
DIAGEO NORTH AMERICA INC,109433.30999999908,0.03560675224868585
EDRINGTON AMERICAS,108865.45000000042,0.0354219853771374
CONSTELLATION BRANDS INC,108799.60000000044,0.03540055950017566
DIAGEO NORTH AMERICA INC,108607.19999999991,0.03533795754531689
E & J GALLO WINERY,108258.15000000047,0.0352243857555905
REMY COINTREAU USA INC,108249.18000000023,0.03522146715093822
M S WALKER INC,108203.96999999724,0.03520675699304142
JIM BEAM BRANDS COMPANY,108128.72999999637,0.03518227585435319
MOET HENNESSY USA INC,108088.32000000057,0.03516912749159034
M S WALKER INC,107780.77999999937,0.03506906197601191
VINEYARD BRANDS INC,107742.18000000039,0.03505650254016223
DIAGEO NORTH AMERICA INC,107578.80000000003,0.03500334293837003
KOBRAND CORPORATION,107140.05000000147,0.034860585102122
PINE STATE TRADING CO,106809.29000000081,0.0347529644025946
DIAGEO NORTH AMERICA INC,106195.5899999999,0.03455328238753857
CONSTELLATION BRANDS INC,106090.9799999976,0.034519245014888345
CONSTELLATION BRANDS INC,106079.82000000082,0.03451561384120841
M S WALKER INC,106051.5,0.03450639924993166
CONSTELLATION BRANDS INC,106041.59999999934,0.0345031780474725
CONSTELLATION BRANDS INC,105801.15000000056,0.03442494187259894
MARTIGNETTI COMPANIES,105773.33999999867,0.03441589322205457
ULTRA BEVERAGE COMPANY LLP,105616.30000000026,0.034364796491332665
SAZERAC CO INC,105414.48000000017,0.03429912951352825
MARTIGNETTI COMPANIES,105388.56000000046,0.03429069581981767
MOET HENNESSY USA INC,105346.16000000054,0.03427689996282183
JIM BEAM BRANDS COMPANY,104952.0199999995,0.034148657060077366
BROWN-FORMAN CORP,104839.62999999999,0.03411208827781891
HEAVEN HILL DISTILLERIES,104809.3199999983,0.03410222619231023
SAZERAC CO INC,104727.2099999991,0.03407550973434043
ULTRA BEVERAGE COMPANY LLP,104623.33999999968,0.03404171313844061
BROWN-FORMAN CORP,104616.83000000044,0.034039594953793606
JIM BEAM BRANDS COMPANY,104605.42999999903,0.03403588569035559
SOUTHERN WINE & SPIRITS NE,104584.43000000117,0.0340290528366555
MARTIGNETTI COMPANIES,104566.81000000022,0.03402331974702624
STE MICHELLE WINE ESTATES,104511.96000000084,0.03400547298390797
JIM BEAM BRANDS COMPANY,104502.61999999813,0.03400243399088017
ULTRA BEVERAGE COMPANY LLP,104442.56000000067,0.03398289202929675
PERNOD RICARD USA,104419.60000000145,0.033975421442584156
E & J GALLO WINERY,104408.72999999991,0.033971884627358534
SAZERAC CO INC,104388.6200000048,0.03396534135650666
CASTLE BRANDS CORP.,104274.65999999917,0.033928261737088586
MARTIGNETTI COMPANIES,104199.19999999984,0.03390370901612399
BROWN-FORMAN CORP,103976.6,0.03383128076689575
SAZERAC NORTH AMERICA INC.,103960.48999999577,0.03382603899198391
SAZERAC CO INC,103859.79999999948,0.03379327708535979
PERNOD RICARD USA,103743.35999999946,0.03375539053845887
REMY COINTREAU USA INC,103523.83999999972,0.03368396444110678
E & J GALLO WINERY,103519.8000000011,0.03368264993020479
EDRINGTON AMERICAS,103455.28000000019,0.033661656800643806
DIAGEO NORTH AMERICA INC,103131.59999999995,0.033556339748935654
M S WALKER INC,103100.51999999941,0.03354622712545832
JIM BEAM BRANDS COMPANY,102921.00000000141,0.033487815987536855
PROXIMO SPIRITS INC.,102804.09999999916,0.033449779768601764
DIAGEO NORTH AMERICA INC,102669.84000000016,0.033406095057275084
STE MICHELLE WINE ESTATES,102654.63999999865,0.033401149372691175
BACARDI USA INC,102458.79000000015,0.03333742487758221
MARTIGNETTI COMPANIES,102147.5,0.033236139209557564
BACARDI USA INC,101952.75999999762,0.03317277587957153
DELICATO VINEYARDS INC,101893.19999999717,0.033153396604980026
CAMPARI AMERICA,101785.8499999993,0.03311846770761028
TREASURY WINE ESTATES,101691.98999999846,0.03308792810530737
CONSTELLATION BRANDS INC,101687.57999999964,0.03308649320603059
PROXIMO SPIRITS INC.,101587.92999999922,0.03305406968835031
DIAGEO NORTH AMERICA INC,101570.0,0.033048235732786035
MARTIGNETTI COMPANIES,101511.89999999994,0.033029331504213846
M S WALKER INC,101501.76000000453,0.03302603221199983
ULTRA BEVERAGE COMPANY LLP,101218.93000000143,0.0329340066876087
DIAGEO NORTH AMERICA INC,101048.66999999927,0.032878608512793936
DIAGEO NORTH AMERICA INC,100822.16999999917,0.03280491130502118
DIAGEO NORTH AMERICA INC,100643.0599999996,0.03274663357043336
STE MICHELLE WINE ESTATES,100639.57999999984,0.03274550126896302
CONSTELLATION BRANDS INC,100630.65000000104,0.032742595679270646
DIAGEO NORTH AMERICA INC,100486.39000000105,0.03269565722808613
M S WALKER INC,100475.0400000007,0.032691964233347734
CONSTELLATION BRANDS INC,100398.3999999997,0.032667027571079414
WILLIAM GRANT & SONS INC,100377.56999999948,0.032660250030956135
DIAGEO NORTH AMERICA INC,100362.78000000029,0.03265543774970713
STATE WINE & SPIRITS,100177.60000000104,0.0325951849950259
BACARDI USA INC,100156.00000000458,0.03258815691693483
DIAGEO NORTH AMERICA INC,100060.97999999912,0.03255723988080693
E & J GALLO WINERY,99833.40000000074,0.032483191269130116
DIAGEO NORTH AMERICA INC,99725.20000000001,0.032447985803871565
DIAGEO NORTH AMERICA INC,99697.64999999983,0.03243902175056405
BACARDI USA INC,99453.19000000131,0.0323594808260077
DELICATO VINEYARDS INC,99415.99999999569,0.03234738016747577
PERNOD RICARD USA,99230.35999999971,0.03228697774076216
DIAGEO NORTH AMERICA INC,98966.60999999953,0.03220116035202013
JIM BEAM BRANDS COMPANY,98514.24000000006,0.03205397092208587
DIAGEO NORTH AMERICA INC,98500.73999999963,0.03204957837327808
BROWN-FORMAN CORP,98473.13999999854,0.03204059805127099
CASTLE BRANDS CORP.,98041.70999999886,0.03190022195259829
PROXIMO SPIRITS INC.,97983.00000000108,0.03188111924589554
JIM BEAM BRANDS COMPANY,97960.79999999928,0.031873895943411265
BACARDI USA INC,97877.50000000016,0.031846792290398454
MARTIGNETTI COMPANIES,97792.31999999909,0.031819076934291785
PROXIMO SPIRITS INC.,97697.59999999971,0.0317882575103616
WINE GROUP INC,97253.99999999728,0.031643921610281414
PROXIMO SPIRITS INC.,97221.29999999945,0.03163328188094804
SAZERAC NORTH AMERICA INC.,97017.600000001,0.03156700320005096
MOET HENNESSY USA INC,96979.55999999974,0.03155462597363256
JIM BEAM BRANDS COMPANY,96877.55999999862,0.03152143782708553
DIAGEO NORTH AMERICA INC,96437.25000000036,0.03137817240741984
DUGGANS DISTILLED PRODUCTS,96428.69999999928,0.03137539045984131
"STOLI GROUP,(USA) LLC",96298.57000000037,0.03133304954307581
JIM BEAM BRANDS COMPANY,96293.53999999934,0.03133141291192714
DIAGEO NORTH AMERICA INC,96087.93999999878,0.031264516020456434
MARTIGNETTI COMPANIES,96041.14000000102,0.031249288517923995
SAZERAC CO INC,96003.9399999995,0.031237184605653542
PALM BAY INTERNATIONAL INC,95826.1199999984,0.031179326603506842
CONSTELLATION BRANDS INC,95746.9700000002,0.031153573252535195
MOET HENNESSY USA INC,95604.7000000001,0.031107282295582288
DIAGEO NORTH AMERICA INC,95356.37000000018,0.031026482173700628
Serralles Usa LLC,95328.24000000085,0.031017329403481654
VINEYARD BRANDS INC,95272.65999999901,0.030999245117352983
CONSTELLATION BRANDS INC,95244.1800000011,0.030989978466239455
TRINCHERO FAMILY ESTATES,95202.72000000137,0.030976488460790284
PERNOD RICARD USA,95188.10000000002,0.03097173149311816
MARTIGNETTI COMPANIES,95051.97000000089,0.030927438332438082
DIAGEO CHATEAU ESTATE WINES,94897.59999999992,0.030877210350257298
ULTRA BEVERAGE COMPANY LLP,94878.97999999978,0.030871151886642554
MOET HENNESSY USA INC,94825.08000000064,0.030853614228810833
WINE GROUP INC,94723.19999999918,0.030820465127141983
CONSTELLATION BRANDS INC,94529.99999999884,0.03075760287309467
M S WALKER INC,94443.84000000083,0.03072956865048296
TREASURY WINE ESTATES,93866.6400000001,0.030541762785906926
PERNOD RICARD USA,93705.05999999943,0.03048918885728897
HEAVEN HILL DISTILLERIES,93609.35000000063,0.03045804731311308
MARTIGNETTI COMPANIES,93602.85000000053,0.03045593238220566
PERNOD RICARD USA,93565.74999999996,0.030443861007334094
MHW LTD,93423.98999999983,0.030397735991113912
DIAGEO NORTH AMERICA INC,93095.51999999983,0.030290860398014097
DIAGEO NORTH AMERICA INC,93066.97000000013,0.030281570970720983
HEAVEN HILL DISTILLERIES,93046.5,0.03027491056523261
PERNOD RICARD USA,92802.95999999942,0.030195668984742487
BROWN-FORMAN CORP,92708.15999999993,0.030164823530893402
BANFI PRODUCTS CORP,92646.84000000014,0.030144871598087188
MARTIGNETTI COMPANIES,92573.24999999997,0.03012092732647567
SAZERAC NORTH AMERICA INC.,92461.46000000101,0.030084553768608847
CONSTELLATION BRANDS INC,92323.84000000113,0.030039775800689752
E & J GALLO WINERY,92319.85000000037,0.03003847755848636
JIM BEAM BRANDS COMPANY,92220.2399999983,0.03000606705576497
ULTRA BEVERAGE COMPANY LLP,92125.66999999923,0.029975296437932744
DIAGEO NORTH AMERICA INC,92073.59999999967,0.02995835421449481
SAZERAC NORTH AMERICA INC.,92032.38000000114,0.02994494229880261
BACARDI USA INC,91962.80999999976,0.02992230603061342
BROWN-FORMAN CORP,91950.4,0.02991826813945032
ULTRA BEVERAGE COMPANY LLP,91867.5,0.029891294636031518
E & J GALLO WINERY,91812.78000000116,0.029873490171531573
"STOLI GROUP,(USA) LLC",91777.99000000057,0.029862170410567084
BROWN-FORMAN CORP,91744.0000000001,0.029851110948791233
PERNOD RICARD USA,91695.5199999996,0.02983533681796183
DELICATO VINEYARDS INC,91500.64000000087,0.02977192793561898
E & J GALLO WINERY,91452.70000000061,0.02975632950674197
VINEYARD BRANDS INC,91328.39999999902,0.029715885520312534
JIM BEAM BRANDS COMPANY,91287.83999999992,0.02970268835145074
EDRINGTON AMERICAS,91044.71999999975,0.029623583428034773
